gene_name,padj
CXCL12,0.926777662
SLMAP,0.926777662
BCL2L12,0.926777662
USP51,0.926777662
AL021918.4,1.0
CFD,0.926777662
TROVE2,0.926777662
SNORD113-2,1.0
MIR221,0.926777662
NQO1,0.926777662
DNM1P51,0.926777662
RN7SL336P,0.926777662
RF00322,1.0
SPTLC1,0.926777662
RRS1-AS1,1.0
MINDY4,0.926777662
AP001462.1,0.926777662
IRS1,0.926777662
SMG7,0.926777662
RPS26P8,1.0
HACE1,0.926777662
AC026471.6,0.926777662
GS1-124K5.4,0.926777662
AL132655.2,0.926777662
EPS8L2,0.926777662
ZNF571,0.926777662
AC027559.1,0.926777662
AC016575.1,1.0
KCNQ1OT1,0.926777662
AC021188.1,0.926777662
AL365209.1,0.926777662
AC103952.1,0.926777662
AC012676.5,0.926777662
RBPMS-AS1,1.0
PRPF39,0.926870053
PNPLA1,1.0
DNAJB5,0.926884902
AC009464.1,1.0
PIK3R3,0.926914375
AC060809.1,1.0
AC007899.1,1.0
RNU6-354P,1.0
CHFR,0.926972936
AC007368.1,1.0
TGM4,1.0
TBC1D31,0.926972936
CHN2,0.926972936
CUL1,0.926972936
VPS26A,0.926972936
PHOX2B,0.927147059
AC005632.2,0.927213904
CREBZF,0.927226021
AC022417.1,0.927226021
CFAP61,0.927226021
MUT,0.927226021
SLC25A21-AS1,0.927226021
ZNF567,0.927226021
LSM1,0.927226021
AC073343.1,0.927244647
LINC00904,1.0
PHEX-AS1,1.0
FP565260.3,0.92728371
TBC1D10B,0.92728371
CDIPTOSP,0.92728371
AC105345.2,1.0
RN7SL449P,0.92728371
AC090984.1,0.92728371
SPDEF,0.92728371
AC087292.1,0.92728371
NSUN4,0.92728371
AL356801.1,0.92728371
MFSD2B,0.92728371
AL390728.6,0.92728371
EYS,0.92728371
LINC00982,0.92728371
CREG2,0.92728371
CFAP20,0.92728371
GRB14,0.92728371
AL354950.2,1.0
FAM20A,0.92728371
MIR3662,0.92728371
PNPLA3,0.92728371
AC020910.1,1.0
NPHP3,0.927314101
RFPL4B,1.0
ST13P3,0.927340128
AC116366.3,1.0
IRF2BP2,0.927386795
LINC01529,0.927395869
AL589765.5,0.927395869
LRRC19,1.0
SEC24C,0.927460278
GNAQ,0.927460278
EIF6,0.927460278
WDR24,0.927460278
AC084782.1,0.927460278
RF00561,0.927469389
KCNK15,0.927469389
CGRRF1,0.927499102
MAPK1IP1L,0.927529517
NRAS,0.927529517
NPHP4,0.927529517
CHIC2,0.927529517
ESRRAP1,1.0
AC022405.1,1.0
RNASET2,0.927559553
AL121672.2,1.0
COX17P1,1.0
AC011753.2,1.0
SNORD69,0.927760027
AC244035.1,1.0
DGAT1,0.927822639
TMCO6,0.927874476
AL160286.1,1.0
AL110115.2,1.0
AC009078.2,1.0
CTNNB1,0.927874476
RF00017,1.0
GSN-AS1,1.0
AC106886.3,0.927874476
SLC5A8,1.0
UGDH-AS1,0.927874476
PARP2,0.927874476
FNIP2,0.927874476
ZBED5,0.927874476
THAP9,0.927874476
AC010973.1,1.0
KDM5C-IT1,1.0
STXBP3,0.927874476
DUBR,0.927874476
PRKAG2-AS1,0.927874476
TNK1,0.927874476
FANCB,0.927874476
AC098484.2,0.927874476
LINC01758,1.0
AF067845.1,1.0
PPIE,0.927874476
AL138799.1,0.927874476
AC020915.3,0.927874476
HMGB1,0.927874476
AL353801.2,1.0
BNIP3P1,0.927874476
AC073487.1,0.927874476
XPC,0.927899151
ZNF658B,0.927899151
TXNP4,1.0
ZDHHC6,0.927899151
VIRMA,0.927899151
PROX2,1.0
ESYT3,0.928087667
AC016526.2,1.0
AL031600.1,1.0
AL162311.3,0.928117927
SNORA49,1.0
PXN-AS1,0.928135399
TOP3BP1,1.0
GJC3,1.0
AL049844.2,1.0
OR5B12,1.0
AICDA,1.0
AL359962.1,1.0
AC091826.1,1.0
RNU6-876P,1.0
RNF222,1.0
AL158834.1,1.0
AC016769.1,1.0
FBXO45,0.928402202
PQBP1,0.928402202
PCDH7,0.928402202
GUSBP11,0.928402202
LINC01320,1.0
EPC1,0.928402202
CLPX,0.928402202
AC118757.1,1.0
SERPINA1,1.0
SRARP,1.0
AL513128.2,1.0
AC009041.1,1.0
ACCSL,1.0
AC015983.2,1.0
AL162742.2,1.0
IQCJ,1.0
AP003170.4,1.0
MYL6P2,1.0
MYRFL,1.0
LINC01762,1.0
AP005264.7,1.0
MIR3174,1.0
AC023310.4,1.0
AC112721.1,1.0
XAGE3,1.0
AC093525.5,1.0
RF01183,1.0
FFAR1,1.0
RF02197,1.0
AC092687.2,1.0
COX20P2,1.0
AC096921.2,1.0
AC022523.1,1.0
RF02128,1.0
TRBV6-4,1.0
AC126773.1,1.0
AC098969.1,1.0
PARP4P2,1.0
RF00019,1.0
AL139156.2,1.0
RNU6-650P,1.0
DNAJC19P1,1.0
SNAP29,0.928402202
TRIM35,0.928436525
KIF3A,0.928436525
MED13,0.928477104
BRWD1-IT1,1.0
SSBP2,0.928513506
AIM2,0.928513506
ITPRID2,0.928525866
LINC02408,0.928525866
CXADR,0.928525866
UGGT1,0.928525866
PWRN4,1.0
AC007938.1,1.0
ATP12A,1.0
CFAP53,0.928525866
ERRFI1,0.928525866
ITLN2,1.0
TTI2,0.928525866
PURB,0.928525866
SLC22A18,0.928646187
AL591368.1,1.0
LRRC58,0.928646187
SZRD1,0.928646187
MANSC1,0.928646187
RPL21P32,1.0
GSS,0.928646187
ANKRD1,1.0
TRIP12,0.928646187
ABHD11,0.928646187
AL355802.2,0.928646187
AL021707.8,0.928646187
NPAT,0.928646187
RPL4P5,0.928646187
SFTPA2,0.928717773
RNU6-892P,1.0
AATBC,1.0
TESK1,0.928762162
NEK2,0.92881653
MIR153-1,1.0
MRPL45,0.92899438
ISCA1P4,1.0
RALGAPA1,0.92899438
LINC00462,1.0
CCIN,1.0
AC106782.7,1.0
AC135050.5,0.92899438
AC073585.1,0.92899438
CKAP4,0.92899438
AC073896.4,0.92899438
SNORA47,0.92899438
C12orf57,0.92899438
MYH7B,0.929025316
NPC2,0.929025316
LRRD1,0.929050444
VANGL2,0.929050444
ACBD6,0.929050444
AC131934.1,1.0
TCEAL6,0.929050444
C22orf46,0.929050444
PHPT1,0.929050444
AC007537.1,0.929050444
AL138831.1,0.929050444
PHBP19,1.0
AC124303.1,1.0
HBEGF,0.929050444
AC145207.4,0.929050444
DHX29,0.929050444
INTS6L-AS1,1.0
BOD1L1,0.929050444
SPC24,0.929050444
HIST1H2AI,0.929050444
CRYGD,0.929050444
NELFA,0.929050444
C4orf50,0.929050444
SDHDP6,0.929050444
AC105429.1,0.929050444
CFAP126,0.929050444
ZNF770,0.929050444
ZMYND10,0.929050444
GABARAP,0.929050444
AC023090.2,1.0
UBALD1,0.929198833
DRAM2,0.929198833
AC092755.2,1.0
KLHL28,0.929198833
AC126407.1,0.929198833
AC108448.3,0.929198833
AC011944.2,1.0
AL136115.2,0.929322
GPC5,0.929439008
AL049555.1,1.0
AC004080.1,1.0
HNRNPRP1,1.0
SRSF9,0.929621482
AC064807.1,0.929668866
TMEM147-AS1,0.929668866
TMBIM7P,1.0
SP7,1.0
AC018816.1,0.929771151
LEPROTL1,0.929771151
AC027319.1,0.929771151
HSPA14,0.929776811
LINC02301,0.92985806
AC027271.1,1.0
PRCD,0.92985806
RBM8A,0.92985806
DEPDC5,0.92985806
VEGFB,0.92985806
RAC1,0.929858142
PDF,0.929858142
AC006487.2,1.0
DMBX1,0.929988483
ALCAM,0.929992254
AC073896.1,1.0
C10orf88,0.929992254
SEC22B,0.929992254
CDC42-IT1,1.0
LONP1,0.929992254
ARMH3,0.929992254
AC115284.2,1.0
FARSA-AS1,0.929992254
NBPF11,0.929992254
TTLL1,0.929992254
USP27X-AS1,0.929992254
PRSS36,0.929992254
AL035456.1,1.0
AP003355.2,0.929992254
IP6K2,0.929992254
BMS1P13,0.929992254
NOSIP,0.929992254
AL162274.3,0.929992254
CD1D,1.0
SCARF2,0.930024675
AC109460.2,1.0
SLC35G5,0.93012275
FBN2,0.93012275
SNORD9,0.93012275
FSIP2-AS1,0.93012275
AL683842.1,0.930144336
WLS,0.930144336
ATP5MC3,0.930144336
SPINT1,0.930146708
HSP90AA2P,0.930201519
MIR7-3HG,0.930287835
RPS26,0.930307079
CDC37,0.930368077
RNU6-890P,1.0
AP5Z1,0.930368077
AC073343.2,0.930368077
RIC8B,0.930368077
SRP14-AS1,0.930368077
MYO15A,0.930368077
RF00411,0.930368077
AP003086.2,1.0
CADPS2,0.930368077
AC084880.1,1.0
MGAT4EP,1.0
QRFP,1.0
AC092053.3,1.0
PTX4,1.0
AC019080.3,1.0
AC005154.1,1.0
PIGUP1,1.0
RHD,1.0
HIST2H2BB,1.0
AC008957.1,1.0
AL353662.1,1.0
AC008115.2,1.0
AL162632.3,1.0
AC021483.2,1.0
S100Z,1.0
AC005324.1,1.0
AF127936.2,1.0
RFPL4AP6,1.0
GJB5,1.0
SNORD111B,1.0
AP006248.5,1.0
AC097638.1,1.0
TRBJ1-1,1.0
AC017035.1,1.0
AC011586.2,1.0
AL031687.1,1.0
RPL12P3,1.0
AC116050.1,1.0
AC078851.1,1.0
AC233279.1,1.0
PAPPA-AS2,1.0
ZNF812P,1.0
CPN2,1.0
NANOGP5,1.0
AC119868.1,1.0
VDAC1P13,1.0
AL136310.1,1.0
PRPS1L1,1.0
RBM17P3,1.0
MRPL23-AS1,1.0
TPSAB1,1.0
AC010894.5,1.0
RPL36AP40,1.0
OR7E115P,1.0
AC084357.2,1.0
IL17RB,0.930368077
AP001033.2,0.930368077
AC105074.1,0.930368077
WDR61,0.930368077
SNHG5,0.930368077
LINC01412,1.0
CDRT15P2,1.0
AC078909.2,0.930368077
EEF1E1,0.930368077
RANBP3L,0.930368077
SLC9A8,0.930368077
ADSSL1,0.930368077
MRPL2,0.930368077
FAH,0.930368077
CKS1BP7,1.0
TENM1,0.930368077
RBM38,0.930368077
HYLS1,0.930368077
AC079942.1,1.0
OSR1,0.930368077
AC091133.2,0.930405798
PMS2P6,1.0
AC016816.1,1.0
LINC02595,0.930405798
AP1S1,0.930405798
GAS2L1P2,1.0
MIR548AM,1.0
ATOH1,1.0
AL033519.2,1.0
AC092969.1,1.0
ADAM1B,1.0
LRRIQ3,0.930763133
MKNK1,0.930763133
LEMD1-AS1,1.0
GLYATL1,0.930823654
LINC01185,1.0
AC010900.1,1.0
NUDT2,0.930980292
AL049869.1,1.0
AP001528.2,0.930980292
KIF2C,0.930980292
ZNF702P,0.930980292
SLC35G6,1.0
REV1,0.930980292
FGF14-IT1,1.0
PHKG2,0.930980292
NSD3,0.930980292
GGTLC5P,1.0
PIK3CD-AS2,0.930980292
GAS8,0.930980292
ZNF816,0.930980292
AC009113.1,0.930980292
AC244517.3,0.930980292
MIR548D1,0.930980292
PRKXP1,0.930980292
CCDC120,0.930980292
SSH2,0.930980292
AC136352.4,0.930980292
AC026790.1,0.930980292
DCTN3,0.930980292
AP003392.4,0.930980292
ATG4D,0.930980292
PDCD7,0.930980292
TM4SF19-AS1,1.0
LMLN-AS1,1.0
SMYD3-IT1,1.0
DCUN1D5,0.930980292
CABLES1,0.930980292
PXDNL,0.930980292
HMOX1,0.930980292
AC023509.4,0.9309841
LINC01273,1.0
PRDM10,0.931047187
DUSP18,0.931047187
RRP36,0.931065846
AC016737.1,0.931065846
PDE1B,0.931065846
ERMAP,0.931065846
GPR146,0.931070866
ONECUT1,0.93107276
UBE2E1-AS1,1.0
PPIAP14,1.0
RPS3AP40,1.0
PCDHGA10,0.931075242
AC005324.5,1.0
MIR3127,1.0
RN7SKP160,1.0
RN7SL328P,1.0
AC005082.2,1.0
VPS4A,0.931159796
AC098820.1,1.0
AP003733.3,1.0
RAI2,0.931315148
ST7-AS1,0.931315148
FANCM,0.931337557
CCNF,0.931410364
MIR4648,1.0
P4HA3,0.931410364
CFAP57,0.931503844
FOXO4,0.93152233
AC023509.2,0.931604376
YWHAQ,0.931604376
AC091152.2,0.931604376
AC090206.1,1.0
AC009309.1,0.931604376
MIR6835,1.0
RAB11A,0.931604376
AC080080.1,0.931604376
HECW1-IT1,0.931604376
ITFG2,0.931604376
GNL3LP1,0.931604376
ZFP3,0.931604376
AL139412.1,1.0
ULBP3,0.931604376
LIPT1,0.931604376
HTR1D,0.931604376
RN7SL663P,1.0
MOSPD2,0.931604376
ZBTB47,0.931604376
AP001180.4,1.0
AC106707.1,1.0
ZNF394,0.931604376
AC090616.2,1.0
TIMM22,0.931604376
AC005089.1,1.0
AC100835.2,1.0
MYH2,1.0
AL157832.1,1.0
SNORD114-1,1.0
RNA5SP464,1.0
MCCD1P2,1.0
NCR1,1.0
AC009975.2,1.0
LINC01208,1.0
AC093166.2,1.0
AC021016.1,1.0
UQCRFS1P3,1.0
SLX1A,1.0
AC073591.1,1.0
AC016152.1,1.0
AC011491.3,1.0
RPL7P38,1.0
MIR548S,1.0
OR2A7,1.0
AC134312.3,1.0
PRELID3BP5,1.0
AC004837.2,1.0
AC011506.1,1.0
PIK3CD-AS1,1.0
RPS29P7,1.0
RNU6-1051P,1.0
ROPN1,1.0
AC093849.1,1.0
NCR2,1.0
RNA5SP365,1.0
AL355862.1,1.0
OR2M3,1.0
RPL12P15,1.0
AC021205.1,1.0
AC020612.2,1.0
SNORD115-37,1.0
AC107980.1,1.0
AC009119.3,1.0
AC008764.5,1.0
AC079896.1,1.0
ALG1L5P,1.0
AC018511.5,1.0
AC010157.2,1.0
TRDJ4,1.0
AC105339.5,1.0
RNU6-359P,1.0
AC092042.1,1.0
AC009220.2,1.0
BET1P1,1.0
ADARB2-AS1,1.0
RPS12P28,1.0
UBL5P2,1.0
LINC01699,1.0
AL358176.4,1.0
MIR7158,1.0
AC017002.5,1.0
UQCRHP4,1.0
AC091959.2,1.0
AL157371.2,1.0
MTCYBP31,1.0
OR51K1P,1.0
AL132765.1,1.0
CICP1,1.0
AL604028.2,0.931604376
GPX7,0.931604376
AP001107.7,1.0
BTBD6,0.931604376
LINC02526,0.931604376
AC003973.3,1.0
AL513314.2,0.931604376
PDGFRA,0.931604376
CSTF2,0.931604376
INTS6P1,0.931612393
MIR320D1,1.0
IL13,1.0
CAPN14,0.931617628
ST13P18,1.0
PEMT,0.931617628
SLC12A2,0.931617628
MIOS,0.931660256
PCP2,1.0
PGRMC2,0.931660256
ANKRD18EP,1.0
RETREG1,0.931660256
AC063944.2,1.0
SNX9,0.931660256
AC010273.1,0.931660256
SEMA4F,0.931660256
RERG,0.931660256
PPP1R35,0.931660256
AP000344.1,1.0
TAF8,0.931660256
AL358472.5,0.931660256
POU4F3,1.0
AL035691.1,1.0
AC013267.1,1.0
MYADML2,1.0
PDCD6IPP2,0.931660256
HEXDC-IT1,0.931660256
ACAD11,0.931660256
TCF20,0.931660256
JHY,0.931660256
AC048382.6,0.931660256
TIGAR,0.931660256
GRIPAP1,0.931660256
MGST1,0.931660256
EPB41,0.931719538
TMEM198B,0.931719538
ZW10,0.931719538
AC123768.5,0.931719538
AC098487.1,0.931719538
AC011446.2,0.931719538
MAPKAP1,0.931719538
ABCB6,0.931719538
ST3GAL4,0.931719538
A3GALT2,1.0
TLDC1,0.931719538
SNORD116-14,1.0
SLC32A1,0.931719538
HAUS7,0.931719538
TKT,0.931719538
NOCT,0.931719538
APOPT1,0.931719538
SMIM18,0.93181528
RNU6-703P,1.0
NME7,0.931848345
U73166.1,0.931848345
LINC00052,1.0
ARHGAP26,0.931848345
ELMO2,0.931848345
AC060780.3,0.931848345
AC092490.1,1.0
PRRG4,1.0
MEIOC,0.931848345
HSD17B1P1,0.931848345
NR0B1,0.931848345
AC010522.1,1.0
AC012213.4,0.931848345
CAPN13,1.0
AP001267.3,0.931848345
GAREM2,0.931848345
AC026356.1,0.931848345
TPRKBP2,1.0
AC016739.1,0.931995095
AC100786.1,1.0
AMBP,0.931995095
PFN1P11,1.0
HSPD1P4,0.931995095
MUC13,1.0
ZNF304,0.932061279
CPEB3,0.932061279
PPP1R15B,0.932061279
KLF8,0.932061279
SENP5,0.932061279
ZNF558,0.93208926
TTC4,0.93208926
AC015540.1,0.932098558
MFSD2A,0.932098558
PIAS2,0.932098558
CCDC174,0.932098558
AC131235.4,1.0
AC012499.1,1.0
AC097468.2,1.0
AC010320.1,1.0
MBD1,0.932098558
AF228730.5,0.932098558
PHYH,0.932098558
ITGA9-AS1,0.932098558
PABPC3,0.932109885
AC009065.3,1.0
AC091805.1,1.0
CTD-2297D10.2,0.932490804
RAB3GAP1,0.932585332
AC003002.3,0.932585332
NBPF25P,0.932585332
AC010733.1,1.0
EIF2B1,0.932585332
AP001065.2,1.0
AHNAK2,0.932591052
AL078612.1,0.932591052
LINC02282,0.932617325
HIF1A,0.932617325
H3F3AP2,1.0
FAM120B,0.932617325
AC105219.3,1.0
HSPA9P1,1.0
MIRLET7D,0.932733701
GP6,0.932733701
AC073529.1,0.932750574
GPR37L1,1.0
AC073109.1,1.0
MNAT1,0.932782832
AL359844.1,1.0
UBA52P8,1.0
VPS8,0.932782832
HSFX1,1.0
WDR93,0.932849289
ELOVL3,0.932853372
CDK13,0.932853372
CIDECP,0.932853372
GATA2-AS1,1.0
SLC41A2,0.932853372
AC020558.1,1.0
ZNRF1,0.932890176
VN2R19P,1.0
QDPR,0.9329695
ROGDI,0.9329695
AL390726.6,0.933050666
RPL23AP82,0.933050666
AC105415.1,1.0
KIFC2,0.933124407
DSTYK,0.933124407
LINC00472,0.933124407
GAPDHP21,1.0
LINC02193,0.933161372
AC139149.1,0.933161372
AL645608.4,0.933167851
MRPL30,0.933257498
MTDH,0.933257498
ENTPD3,0.933274486
AF001548.3,1.0
SNORD104,0.933401913
BX649632.1,0.933401913
FAM133A,0.933401913
FBXO11,0.933415565
RNF180,0.933434465
AP000867.4,1.0
MKI67,0.933453085
ARMCX7P,1.0
SRSF8,0.933453085
CD160,0.933453085
FAM71A,1.0
ARRDC3,0.933453085
REL,0.933453085
UTP25,0.933453085
LIN37,0.933453085
UBTD1,0.933474071
RFPL1,0.933497345
AC009065.5,0.933583231
GTF2A1,0.933633033
LINC02453,1.0
MKRN2,0.933633033
SMG1P5,0.933681721
RN7SL600P,1.0
WDR20,0.934063862
AC012186.2,0.93407123
AL353743.2,0.93407123
LIPA,0.93407123
GRIP2,0.934085063
LNCOC1,0.934128639
SDC3,0.934128639
OACYLP,1.0
ZEB1-AS1,0.934128639
SOX12,0.934128639
ABCB9,0.934128639
AC015967.1,0.934128639
AL357140.1,0.934135031
RN7SL566P,1.0
PPP1R37,0.934163034
AL031590.1,1.0
ZNF343,0.93416701
CATSPERE,0.93416701
AC009480.1,0.93416701
AC006111.1,1.0
TEX10,0.93416701
BOD1,0.93420545
GLRA2,0.93420545
AC007040.2,0.93420545
GOLGA8M,1.0
HEATR5B,0.934328536
TAX1BP3,0.934335545
CORO1B,0.934335545
SDS,1.0
NADK2-AS1,1.0
AC104623.1,0.934338837
AC068446.2,1.0
ATP5F1D,0.934338837
ZDHHC8P1,0.934338837
NSRP1P1,1.0
AL158840.1,1.0
LIN7A,0.934338837
TEN1-CDK3,0.934338837
AC079880.1,0.934338837
LINC01800,1.0
AL163636.1,1.0
GABRP,1.0
CYCSP24,0.934435771
MRPL16,0.934435771
ZNF583,0.934435771
ABCG8,1.0
TMEM183B,0.934435771
CATSPERG,0.934435771
AL035398.1,1.0
AC090181.2,0.934519993
MIR3605,0.934519993
TBC1D3L,0.934519993
UCN,0.934546882
ABHD8,0.934619977
HMX1,0.934669757
AC024940.5,1.0
PIGS,0.93471909
SLC25A14,0.934803706
AL139158.2,0.934803706
DHRS7B,0.934803706
SNORD67,1.0
CSPG4P10,0.934803706
AC008760.1,1.0
DLGAP3,0.934875314
YWHAZP2,1.0
AC002472.3,0.934875314
MRS2,0.934875314
AL513550.1,0.934875314
AP001160.4,0.934875314
CHAT,0.934875314
BTBD17,0.934875314
TMEM14B,0.934875314
FAM222B,0.934875314
ATP5MD,0.934875314
A2MP1,1.0
AL022069.2,0.934875314
AC092378.1,0.934875314
ATXN3,0.934875314
TACR3,0.934875314
TFAP2D,0.934875314
WFIKKN1,0.934875314
CKM,1.0
OMP,1.0
DIP2A-IT1,1.0
AC092376.3,1.0
TNRC18P3,1.0
AP003721.1,0.934930957
GCKR,0.934930957
RF00019,1.0
THRAP3,0.93494044
SETP12,1.0
AL021396.1,0.93494044
RNF214,0.93494044
AC112503.2,1.0
AL157938.2,0.93494044
SHISA4,0.93494044
AC009908.1,1.0
AP005899.1,1.0
AC093726.2,1.0
GLS2,0.93494044
SLC44A1,0.93494044
AC005696.3,1.0
FAM241B,0.93494044
CCDC65,0.93494044
AL583810.2,1.0
RF00066,1.0
RN7SL5P,0.935123034
RAB23,0.935138966
AL139123.1,1.0
NEO1,0.935138966
AP006545.1,0.93521937
C8orf76,0.93521937
AL356309.3,1.0
USF2,0.93521937
RPL3P2,0.93521937
AC092279.2,0.93521937
PAPPA,0.93521937
N4BP2,0.93521937
ZNF277,0.93521937
LINC02281,1.0
SCYL3,0.93521937
CENPX,0.93521937
RNU6-593P,0.93521937
SLC25A30-AS1,0.93521937
AC008735.1,0.93521937
CYP2B7P,1.0
PTMAP5,0.93521937
KLF7,0.93521937
KPNA6,0.93521937
YME1L1,0.93521937
AC036103.1,0.93521937
LINC02362,0.93521937
PTGES3P3,0.93521937
STOML1,0.935264409
AC107918.4,0.935277893
NME2,0.935481609
TICAM2,0.935481609
AC244517.11,0.935786422
RF00019,1.0
RN7SL434P,1.0
NRG2,0.935786422
AC007193.1,1.0
SLC9A1,0.935911847
LGI2,0.935911847
RNU6-810P,1.0
RDH16,0.93597248
MFF,0.93597248
DHX37,0.93597248
EPPK1,0.93597248
AL158801.5,0.93597248
SLC25A41,0.936060708
AL512353.1,1.0
MIA3,0.936092859
ZNF140,0.936097524
C1GALT1C1L,0.936097524
ERGIC2,0.936097524
ATP6V1E1P1,1.0
AC068535.1,1.0
FAM126B,0.936097524
TH2LCRR,0.936097524
CAMK2G,0.936097524
RNU6-322P,1.0
TIMM8A,0.936097524
NIPSNAP1,0.936097524
HS1BP3,0.936097524
ZSWIM8-AS1,1.0
LINC02158,1.0
ZNF526,0.936097524
AL365205.2,1.0
MIR5009,1.0
CDKAL1,0.936097524
ATP6V0E1,0.936097524
RBM26,0.936097524
ZDHHC7,0.936097524
AC090950.1,0.936097524
AC136469.2,0.936098848
AL355388.2,0.936098848
MTND5P15,1.0
AL390294.1,1.0
AC073476.3,0.936098848
AKR7A2P1,1.0
AC125494.1,0.936110227
AC010326.1,1.0
MIR3140,1.0
AC005871.2,1.0
ZNF382,0.936168876
ASNSP3,1.0
AL122001.1,1.0
SLC39A2,1.0
R3HCC1,0.936168876
AL162231.4,0.936168876
AC010099.4,1.0
CEP104,0.936168876
AP000813.1,0.936168876
GPT,0.936168876
TCP1P1,1.0
BLNK,1.0
TMEM208,0.936168876
ELAC1,0.936168876
AC138123.1,1.0
RPL6P24,1.0
CTAGE7P,1.0
AL512283.1,1.0
FRMPD3,0.936168876
MAN1A2P1,1.0
RF00019,0.936168876
AC126283.1,0.936168876
NOMO3,0.936168876
DCAF5,0.936168876
ZCCHC10,0.936168876
PNMT,0.936168876
MPV17L2,0.936168876
C22orf39,0.936168876
AC091133.4,0.936168876
AC023794.4,1.0
HMGA1,0.936168876
AC011933.1,1.0
GTF2H2,0.936168876
PDZPH1P,0.936168876
SERPINE3,0.936168876
ZMIZ1,0.936168876
AC005829.1,0.936168876
AC093503.2,0.936168876
SPATA1,0.936168876
DNAH12,0.936168876
OTOR,1.0
CDCP2,1.0
FAM183BP,1.0
NUDT14,0.936168876
SPTSSA,0.936168876
F2RL1,0.936168876
AL162497.1,0.936168876
SNRNP70,0.936168876
NCAPG,0.936168876
SPATS2,0.936168876
AC135721.1,1.0
ACTG1P12,1.0
AC011479.3,1.0
AL022337.1,1.0
BAALC-AS2,1.0
AC015883.1,1.0
AFG1L,0.93638117
LRRFIP2,0.93638117
AC083843.2,0.93638117
AC027682.1,0.93638117
NTN3,0.93638117
ELMOD3,0.93638117
C1orf54,0.93638117
ADGRB3,0.93638117
LYPLAL1,0.936418071
RPL35P2,0.936418071
AL121772.1,1.0
AC009948.4,1.0
ZNF114-AS1,1.0
SLC33A1,0.936671314
BMS1P12,1.0
TBX6,0.936757594
ASPDH,0.936757594
AC139530.3,0.936879415
TMEFF2,0.936881099
RGPD3,0.936881099
RAP1GDS1,0.936881099
AC025580.3,1.0
AC009403.1,0.936913256
RIT2,0.936913256
REXO1,0.936913256
NKX6-1,0.936921079
COPS8,0.936921079
PRKAR1B,0.936936191
PARP16,0.936951266
AC146944.3,0.936951266
AC103691.1,0.936951266
STOML3,1.0
HDAC1P2,0.936951266
AC130304.1,1.0
FAM66E,1.0
CWF19L1,0.937086907
AC107027.3,0.937153985
MRPL19,0.937153985
RPS26P6,0.93724734
AC022150.2,1.0
AP000688.1,0.93724734
C11orf72,1.0
CREBL2,0.93724734
RNU12-2P,0.93724734
AC063944.3,0.93724734
WNT2,1.0
MRPS5,0.93724734
AP001324.1,0.93724734
HHATL,1.0
AC025162.2,0.937344554
AL139082.1,1.0
CLCC1,0.937362063
MRPL27,0.937362063
GPR3,0.937362063
AC025219.1,0.937362063
RNF38,0.937362063
APOM,0.937362063
AC008147.2,0.937362063
VEZT,0.937362063
PCDHGA1,0.937362063
SETDB1,0.937362063
AC020909.2,1.0
SNORA54,1.0
TMEM164,0.937488851
AC037459.4,0.937488851
ISPD,0.937488851
AC090286.2,0.937500961
GTF2A2,0.937500961
ZNF192P2,0.937500961
ZBED6CL,0.937500961
OR2AG2,1.0
VCX3B,1.0
TMEM65,0.937687821
OTOGL,1.0
KCNG3,0.937749868
KMT2E-AS1,0.937749868
PTAFR,1.0
AL109613.1,1.0
ATP6V1E1,0.937979674
TP53AIP1,0.937979674
AC010894.2,0.937979674
DCTD,0.937979674
DPM1,0.937979674
MTRNR2L8,1.0
AC004383.1,0.937979674
FER1L6,0.937979674
AC005840.3,1.0
AC015813.4,1.0
LDAH,0.938027552
AL133166.1,0.938027552
AL603839.2,1.0
AL591479.1,1.0
AC133637.1,1.0
CPEB1,0.938213365
SNCG,0.938213365
AC109347.2,0.938213365
HIST1H2BI,1.0
SFTPA3P,1.0
AC097460.1,0.938213365
AL669831.5,0.938213365
AC134026.1,1.0
AC010335.3,1.0
RF00019,0.938213365
AL022322.1,0.938213365
AATK,0.938213365
AC131025.1,1.0
AL033384.1,1.0
CTBP1,0.938213365
AP006623.1,0.938213365
AC092017.2,1.0
MIR4273,1.0
GDF7,0.938213365
FSCN1,0.938213365
SMURF2P1-LRRC37BP1,0.938213365
LINC00640,0.938213365
INF2,0.938213365
AC145285.1,1.0
AC011611.5,1.0
LINC02120,1.0
SEMA5B,0.938213365
CRHR2,0.938213365
SH3GL1P1,0.938213365
OTUB1,0.938213365
PHBP9,1.0
RPL35P5,1.0
AC016705.2,0.938213365
KRT75,1.0
FCN3,1.0
ZNF565,0.93823883
OLFM4,1.0
OR56A5,1.0
LINC01415,0.93823883
CSF1R,0.93823883
CA7,1.0
ZACN,0.93823883
AL356273.2,0.93823883
AC024293.1,0.93823883
FBXO34,0.93823883
DHX40,0.93823883
SPATA5,0.93823883
AL589674.1,1.0
AP002414.2,0.93823883
CBWD5,0.93823883
SPATA7,0.93823883
AP005212.1,1.0
CETN4P,0.938242626
MYOD1,1.0
MBNL1-AS1,0.938242626
AC011411.1,1.0
AC084262.2,1.0
EEF2KMT,0.938242626
NECAB3,0.938242626
PAPLN,0.938242626
SLC30A9,0.938242626
C7orf26,0.938242626
AL627422.1,1.0
AC025175.1,0.938255084
AC138466.4,1.0
XYLT1,0.938286295
ZSCAN5A,0.938286295
PTPRB,0.938286295
